institutionid,sectorperiodid,periodenddate,tcprimarysectorid,primarysectorname,tcsectorid,tcsectorname,di_324389_text,companyid,ticker,status,companytype,country,yearfounded,simpleindustry
4396522,4A77BD3D-6FB2-435E-967A-7CD6124ECCE0,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Jul  4 2022  3:56PM,29161846,MARK,Operating,Public Company,Qatar,2006,Banks
4401869,36B65B80-3366-41AE-BA55-297FD32EC4D3,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Mar 25 2022 10:14AM,36464,COOP,Operating,Public Company,United States,2015,Thrifts and Mortgage Finance
4401869,36B65B80-3366-41AE-BA55-297FD32EC4D3,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Mar 25 2022 10:14AM,36464,COOP,Operating,Public Company,United States,2015,Thrifts and Mortgage Finance
4402584,0DA55692-3D22-4430-B2C6-8A0730D8ED6F,20211231,541610,"Management, scientific, and technical consulting services",541610,"Management, scientific, and technical consulting services",Mar 10 2022 12:08PM,348722,TTEC,Operating,Public Company,United States,1982,IT Services
4404432,0C210127-AA8C-4BFD-901F-514D54B95A89,20210102,453000,Miscellaneous Store Retailers,453000,Miscellaneous Store Retailers,Jan 31 2022  1:32PM,319122,EYE,Operating,Public Company,United States,1990,Specialty Retail
4404432,0C210127-AA8C-4BFD-901F-514D54B95A89,20210102,453000,Miscellaneous Store Retailers,453000,Miscellaneous Store Retailers,Jan 31 2022  1:32PM,319122,EYE,Operating,Public Company,United States,1990,Specialty Retail
4405478,C7BE6A72-67EA-4406-8904-9B2F77F628EE,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Mar 10 2022 12:08PM,986834,OMF,Operating,Public Company,United States,1920,Consumer Finance
4406983,9DA5236E-1E46-4874-8F60-2F6B5E291357,20211231,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,2398691,RNG,Operating,Public Company,United States,1999,Software
4407542,C0378B74-0019-4804-824B-90C66B72DBF1,20211231,484000,Truck transportation,484000,Truck transportation,Sep 12 2022  2:41PM,336548,CVLG,Operating,Public Company,United States,1986,Road and Rail
4407542,9495976B-16A4-415D-9A0E-4D2CB592E8A6,20211231,484000,Truck transportation,493000,Warehousing and storage,Sep 12 2022  2:41PM,336548,CVLG,Operating,Public Company,United States,1986,Road and Rail
4410473,28698645-2F4E-4A16-9011-E690749CD294,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 10 2022 12:08PM,257190537,ISTR,Operating,Public Company,United States,2006,Banks
4410647,75869125-05B0-46D5-9602-1395CBB54DA6,20211231,339112,Surgical and medical instrument manufacturing,339112,Surgical and medical instrument manufacturing,Mar 10 2022 12:08PM,30239,ISRG,Operating,Public Company,United States,1995,Health Care Equipment and Supplies
4412290,22E147C2-B2C2-4D80-8D9D-1551210C18B1,20211231,531000,Real estate,531000,Real estate,Apr  1 2022 10:59AM,4249042,MMI,Operating,Public Company,United States,1971,Real Estate Management and Development
4412410,74E256A2-1B70-464F-A18B-87E28AB5712C,20210630,622000,Hospitals,511200,Software publishers,Jul 11 2022  7:29PM,705287,PINC,Operating,Public Company,United States,2013,Health Care Providers and Services
4412410,0EBB9B5D-7950-433A-B7BE-50755E0B25A6,20210630,622000,Hospitals,622000,Hospitals,Jul 11 2022  7:29PM,705287,PINC,Operating,Public Company,United States,2013,Health Care Providers and Services
4414835,EDDC9FD2-F478-492B-9152-DEFE51075DE4,20211231,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,4222231,ATVI,Operating,Public Company,United States,,Entertainment
4414835,79251441-5585-472D-9065-4B495A5BF507,20211231,511200,Software publishers,493000,Warehousing and storage,Mar 10 2022 12:08PM,4222231,ATVI,Operating,Public Company,United States,,Entertainment
4416726,B77BD0CC-95FE-4129-A87F-C73EA6DAD0E9,20211231,621600,Home health care services,621600,Home health care services,Mar 24 2022  9:12AM,225523981,EVH,Operating,Public Company,United States,2011,Health Care Technology
4417117,49F63257-E248-49FB-AE42-90E3E3A7B9C2,20210103,423800A,"Motor Vehicle and Machinery, Equipment, and Supplies Wholesalers",424900,Miscellaneous Nondurable Goods Wholesalers,Nov 12 2022 12:14PM,98514,SITE,Operating,Public Company,United States,2013,Trading Companies and Distributors
4417117,4D19C3F3-BE59-48A4-B576-8519470C2904,20210103,423800A,"Motor Vehicle and Machinery, Equipment, and Supplies Wholesalers",423800A,"Motor Vehicle and Machinery, Equipment, and Supplies Wholesalers",Nov 12 2022 12:14PM,98514,SITE,Operating,Public Company,United States,2013,Trading Companies and Distributors
4421633,FA3E3C6D-E9FB-45A0-B2F6-7E463FCAC40F,20210930,336412,Aircraft engine and engine parts manufacturing,336412,Aircraft engine and engine parts manufacturing,Jul  5 2022  3:56AM,22800180,TDG,Operating,Public Company,United States,1993,Aerospace and Defense
4421633,BAD0C43C-EF41-44A1-8EB4-530C6521E956,20210930,336412,Aircraft engine and engine parts manufacturing,336413,Other aircraft parts and auxiliary equipment manufacturing,Jul  5 2022  3:56AM,22800180,TDG,Operating,Public Company,United States,1993,Aerospace and Defense
4422137,59E80545-5B05-4EF6-820B-C23118FF93C0,20211229,533000,Lessors of nonfinancial intangible assets,533000,Lessors of nonfinancial intangible assets,Mar 23 2022  7:47AM,28565,DENN,Operating,Public Company,United States,1953,"Hotels, Restaurants and Leisure"
4422137,0FB6A69E-FF60-446C-BD04-A95EC23BC4E4,20211229,533000,Lessors of nonfinancial intangible assets,722000,Food services and drinking places,Mar 23 2022  7:47AM,28565,DENN,Operating,Public Company,United States,1953,"Hotels, Restaurants and Leisure"
4422251,AB79B9E2-B15C-4D7B-BB3D-2796105DC9D7,20211231,522A00,Nondepository credit intermediation and related activities,523000,"Securities, commodity contracts, investments, and related activities",Apr 13 2022 12:09PM,216667093,LADR,Operating,Public Company,United States,2008,Mortgage Real Estate Investment Trusts (REITs)
4422251,19521AE8-E639-47CE-937E-54AF1441855F,20211231,522A00,Nondepository credit intermediation and related activities,531000,Real estate,Apr 13 2022 12:09PM,216667093,LADR,Operating,Public Company,United States,2008,Mortgage Real Estate Investment Trusts (REITs)
4422251,1553DEA5-7E48-4061-A4B5-9E2661B30638,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Apr 13 2022 12:09PM,216667093,LADR,Operating,Public Company,United States,2008,Mortgage Real Estate Investment Trusts (REITs)
4422439,D71CC7E9-227E-44EA-A16A-F81407E10472,20210630,230202,Other residential structures,230202,Other residential structures,Sep 27 2022  8:41AM,11609889,PPC,Operating,Public Company,Australia,1895,Real Estate Management and Development
4422439,5D509FD9-A487-4846-A47A-CC3F834AC509,20210630,230202,Other residential structures,525000,"Funds, trusts, and other financial vehicles",Sep 27 2022  8:41AM,11609889,PPC,Operating,Public Company,Australia,1895,Real Estate Management and Development
4425850,90A86FFF-D515-4F0A-B60F-8A93B9D9ED55,20210424,424900,Miscellaneous Nondurable Goods Wholesalers,423900,Miscellaneous Durable Goods Wholesalers,Jul 29 2022  6:01PM,320186,PDCO,Operating,Public Company,United States,1877,Health Care Providers and Services
4425850,086C8965-607D-45CA-ACBF-1CC011653588,20210424,424900,Miscellaneous Nondurable Goods Wholesalers,424900,Miscellaneous Nondurable Goods Wholesalers,Jul 29 2022  6:01PM,320186,PDCO,Operating,Public Company,United States,1877,Health Care Providers and Services
4426247,6122FD65-1F95-483A-BE46-3FBFCB78EE68,20211231,531000,Real estate,531000,Real estate,Mar 10 2022 12:08PM,415395909,INVH,Operating,Public Investment Firm,United States,2012,Equity Real Estate Investment Trusts (REITs)
4426760,DFAF82D9-F0EB-4004-B7D7-EE8E4BB6B539,20211231,524100,Insurance carriers,524100,Insurance carriers,May 16 2022  7:58AM,33433568,TIPT,Operating,Public Company,United States,2007,Insurance
4426760,AAC62AFB-2C0C-4338-A848-73C7E776C476,20211231,524100,Insurance carriers,523000,"Securities, commodity contracts, investments, and related activities",May 16 2022  7:58AM,33433568,TIPT,Operating,Public Company,United States,2007,Insurance
4427129,B2906E1B-B259-4EE9-8DBA-5BE60E2C2596,20211231,221200,Natural gas distribution,221200,Natural gas distribution,Aug  2 2022  6:03AM,243685856,OGS,Operating,Public Company,United States,1906,Gas Utilities
4427129,0FE1B28B-40E3-4AF1-BF78-119F43463E77,20211231,221200,Natural gas distribution,486000,Pipeline transportation,Aug  2 2022  6:03AM,243685856,OGS,Operating,Public Company,United States,1906,Gas Utilities
4430065,B4A2A97F-505B-4BF1-B009-401D45A6A454,20210630,511200,Software publishers,511200,Software publishers,Jul 19 2022  9:23AM,254957567,PCTY,Operating,Public Company,United States,1997,Software
4430411,B9F13E75-EABA-4B8C-8C88-8309B910293E,20211231,325414,Biological product (except diagnostic) manufacturing,325414,Biological product (except diagnostic) manufacturing,Jul 28 2022  7:53AM,128680956,MRNA,Operating,Public Company,United States,2010,Biotechnology
4430411,0FBF91E0-CA73-42F8-AC24-64E4569176DD,20211231,325414,Biological product (except diagnostic) manufacturing,541700,Scientific research and development services,Jul 28 2022  7:53AM,128680956,MRNA,Operating,Public Company,United States,2010,Biotechnology
4430773,C52B3F6A-0357-4354-A0AF-B89698BAAB0A,20211231,230201,Residential permanent site single- and multi-family structures,531000,Real estate,Apr  1 2022 11:04AM,2482083,LH,Operating,Public Company,Thailand,1973,Real Estate Management and Development
4430773,B687B5D8-F95B-4A18-8E34-6814819261F0,20211231,230201,Residential permanent site single- and multi-family structures,230201,Residential permanent site single- and multi-family structures,Apr  1 2022 11:04AM,2482083,LH,Operating,Public Company,Thailand,1973,Real Estate Management and Development
4431300,F8191810-D1D9-4FB1-AFE5-28D8E38FE858,20210131,541400,Specialized design services,541400,Specialized design services,Mar 18 2022  7:29AM,274166,GIII,Operating,Public Company,United States,1956,"Textiles, Apparel and Luxury Goods"
4431683,B9C73C19-5C2B-4DCA-909E-AD1CA384294C,20211231,541511,Custom computer programming services,541511,Custom computer programming services,Jul 21 2022  9:21AM,44263730,QTWO,Operating,Public Company,United States,2004,Software
4432560,2CE824A8-7472-47D3-834C-F09FAD555AFB,20211231,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,254225545,PAYC,Operating,Public Company,United States,1998,Software
4433033,9197FE83-A236-49E7-822A-59759BE40F38,20211231,541511,Custom computer programming services,541511,Custom computer programming services,Mar 30 2022 11:51AM,24734352,ATEN,Operating,Public Company,United States,2004,Software
4433078,E3F9510C-D0E6-46C6-A642-E32A4377ABA1,20210630,334210,Telephone apparatus manufacturing,334210,Telephone apparatus manufacturing,Jul  8 2022  7:33AM,28374,EXTR,Operating,Public Company,United States,1996,Communications Equipment
4433547,0FCE9C0E-0A71-4875-91F6-012BE288A63D,20211231,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,6491418,FIVN,Operating,Public Company,United States,2001,Software
4433874,4908CAC4-C72A-4013-9245-E5CBA2A80AA8,20210102,335312,Motor and generator manufacturing,335312,Motor and generator manufacturing,Dec 28 2021 10:02AM,299702,RRX,Operating,Public Company,United States,1955,Electrical Equipment
4433874,F35B2803-2F74-45EB-930D-FA4A033F062F,20210102,335312,Motor and generator manufacturing,333612,"Speed changer, industrial high-speed drive, and gear manufacturing",Dec 28 2021 10:02AM,299702,RRX,Operating,Public Company,United States,1955,Electrical Equipment
4433874,43AE80D9-1A65-4109-A025-D0AB602E8FD5,20210102,335312,Motor and generator manufacturing,334512,Automatic environmental control manufacturing,Dec 28 2021 10:02AM,299702,RRX,Operating,Public Company,United States,1955,Electrical Equipment
4435552,3130227E-0065-474E-997A-952C63E7D464,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Mar 10 2022 12:08PM,133624510,VIRT,Operating,Public Company,United States,2008,Capital Markets
4436011,F87ECDF7-4B1A-4471-8F16-AD3E50A10198,20210102,448000,Clothing and Clothing Accessories Stores,424300,"Apparel, Piece Goods, and Notions Wholesalers",Mar 23 2021 12:24PM,3004786,CRI,Operating,Public Company,United States,1865,"Textiles, Apparel and Luxury Goods"
4436011,6F2F8535-10D8-407C-8FC9-6DBA878DB109,20210102,448000,Clothing and Clothing Accessories Stores,448000,Clothing and Clothing Accessories Stores,Mar 23 2021 12:24PM,3004786,CRI,Operating,Public Company,United States,1865,"Textiles, Apparel and Luxury Goods"
4437577,5F2F7A87-59D3-4B45-90AC-5B05DB5F0322,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 10 2022 12:08PM,286199174,PFHD,Operating,Public Company,United States,2008,Banks
4478214,24250D99-A60A-4E22-8875-F0D4B4F18D80,20210630,334510,Electromedical and electrotherapeutic apparatus manufacturing,334510,Electromedical and electrotherapeutic apparatus manufacturing,Jul 18 2022 10:22AM,1898661,EYE,Operating,Public Company,Australia,1985,Health Care Equipment and Supplies
4495177,8A1137A5-F54D-49F3-948F-9C31867E1B8E,20210102,311420,"Fruit and vegetable canning, pickling, and drying",311420,"Fruit and vegetable canning, pickling, and drying",Oct  9 2021  2:33PM,305082,STKL,Operating,Public Company,United States,1973,Food Products
4513682,951AF99B-92F6-4FC4-B4D4-7476ABA34C53,20211231,561600,Investigation and security services,561600,Investigation and security services,Mar 10 2022 12:08PM,413156,BCO,Operating,Public Company,United States,1859,Commercial Services and Supplies
4514302,C5A9CEED-B2EE-4D8B-8808-E5679E4D3BAC,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Aug 16 2022  3:48PM,330679182,AMK,Operating Subsidiary,Public Company,United States,1996,Capital Markets
4535148,B7D72A5A-2217-4504-9F13-5D120FA6164B,20211231,325412,Pharmaceutical preparation manufacturing,325412,Pharmaceutical preparation manufacturing,Jul 14 2022  7:15PM,27508,PCRX,Operating,Public Company,United States,2006,Pharmaceuticals
4535148,A9874AE5-C9C1-4CFA-B65B-6FEBC750ED4B,20211231,325412,Pharmaceutical preparation manufacturing,533000,Lessors of nonfinancial intangible assets,Jul 14 2022  7:15PM,27508,PCRX,Operating,Public Company,United States,2006,Pharmaceuticals
4542251,46F5000D-0AE4-498C-85A3-99A52500E613,20220101,423300,Lumber and Other Construction Materials Wholesalers,423300,Lumber and Other Construction Materials Wholesalers,Mar 10 2022 12:08PM,10004802,BXC,Operating,Public Company,United States,2004,Trading Companies and Distributors
4542251,E67BCC4E-1A26-492A-B097-640662FC88F9,20210102,423300,Lumber and Other Construction Materials Wholesalers,423300,Lumber and Other Construction Materials Wholesalers,Mar  4 2021  5:37PM,10004802,BXC,Operating,Public Company,United States,2004,Trading Companies and Distributors
